GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1477.6767,-13871.4627,-2025.9166,1554.778,-914.9638,-15349.1394,-1386.1024,-16735.2418
1,-1460.2401,-13766.0711,-2064.3748,1559.9518,-918.2254,-15226.3112,-1422.6484,-16648.959600000002
2,-1490.368,-13755.8536,-2084.1739,1546.8163,-895.4865,-15246.2216,-1432.8440999999998,-16679.0657
3,-1421.8887,-13715.0985,-2152.3256,1569.7657,-937.9606,-15136.9872,-1520.5205,-16657.5077
4,-1455.0774,-13758.914,-2065.0465,1560.1456,-921.8705,-15213.9914,-1426.7713999999999,-16640.7628
5,-1449.6967,-13724.7023,-2084.6806,1565.2391,-925.5237,-15174.399000000001,-1444.9652,-16619.3642
6,-1440.9621,-13698.4042,-2094.7011,1569.5341,-931.0973,-15139.366300000002,-1456.2643000000003,-16595.6306
7,-1427.9016,-13766.6966,-2090.8071,1566.7984,-928.8287,-15194.598199999999,-1452.8374000000001,-16647.435599999997
8,-1458.9906,-13699.2733,-2106.9326,1568.3151,-925.6542,-15158.263900000002,-1464.2717,-16622.535600000003
9,-1429.8628,-13734.0969,-2112.6171,1576.8343,-945.5337,-15163.959700000001,-1481.3165,-16645.2762
10,-1450.2756,-13775.8838,-2042.5484,1568.282,-930.8992,-15226.1594,-1405.1655999999998,-16631.325
11,-1425.9115,-13831.6441,-1971.1775,1578.8329,-936.7587,-15257.5556,-1329.1032999999998,-16586.658900000002
12,-1392.8688,-13766.2608,-2081.6047,1575.9743,-946.5759,-15159.1296,-1452.2062999999998,-16611.335900000002
13,-1421.0821,-13689.9544,-2159.7436,1584.2714,-948.7559,-15111.0365,-1524.2280999999998,-16635.2646
14,-1408.5032,-13851.4811,-2039.7416,1577.2123,-949.2342,-15259.9843,-1411.7635,-16671.7478
15,-1445.8213,-13769.3305,-2081.3441,1575.0955,-939.6662,-15215.1518,-1445.9148,-16661.0666
16,-1436.433,-13702.8107,-2118.5529,1578.9085,-948.7853,-15139.243699999999,-1488.4297000000001,-16627.6734
17,-1435.2397,-13816.8316,-2051.5565,1569.8507,-933.0108,-15252.0713,-1414.7166000000002,-16666.7879
18,-1435.362,-13909.0626,-1994.4382,1565.0926,-940.8709,-15344.424599999998,-1370.2165,-16714.6411
19,-1440.3953,-13855.4125,-1990.3504,1578.4597,-937.091,-15295.8078,-1348.9816999999998,-16644.789500000003
20,-1430.9592,-13865.9447,-2003.7441,1568.1497,-929.229,-15296.9039,-1364.8234,-16661.727300000002
21,-1410.2081,-13777.494,-2051.0785,1581.5734,-940.5165,-15187.7021,-1410.0216,-16597.723700000002
22,-1415.027,-13774.9411,-2088.2777,1582.2019,-944.6966,-15189.9681,-1450.7724,-16640.7405
23,-1427.5414,-13735.119,-2065.5298,1584.2289,-949.7243,-15162.6604,-1431.0251999999996,-16593.6856
24,-1432.4905,-13738.7285,-2139.0537,1581.701,-940.363,-15171.219,-1497.7157,-16668.934699999998
25,-1442.0028,-13911.4023,-1964.0258,1564.5823,-929.3118,-15353.4051,-1328.7552999999998,-16682.1604
26,-1427.8683,-13796.6299,-2030.9047,1571.0461,-927.8972,-15224.4982,-1387.7558,-16612.254
27,-1417.4599,-13908.3008,-1985.239,1558.8131,-928.6068,-15325.7607,-1355.0327,-16680.793400000002
28,-1407.0052,-13887.0125,-1982.3607,1563.3822,-936.4193,-15294.0177,-1355.3978,-16649.415500000003
29,-1467.6093,-13847.3864,-1943.7852,1572.3219,-929.0238,-15314.9957,-1300.4871000000003,-16615.482799999998
30,-1451.1815,-13766.7416,-2100.2345,1562.4419,-932.3945,-15217.9231,-1470.1871,-16688.1102
31,-1433.2554,-13794.1899,-2037.0971,1565.3242,-931.7303,-15227.4453,-1403.5032,-16630.9485
32,-1444.9575,-13825.9687,-2014.3861,1571.0698,-933.9315,-15270.9262,-1377.2478,-16648.174000000003
33,-1436.9055,-13719.6871,-2077.1332,1576.0735,-940.7285,-15156.5926,-1441.7882000000004,-16598.3808
34,-1440.9642,-13776.1163,-2045.4355,1575.8326,-940.0293,-15217.0805,-1409.6322,-16626.7127
35,-1416.2435,-13861.7727,-1988.4372,1579.3102,-948.7237,-15278.0162,-1357.8507000000002,-16635.866899999997
36,-1432.185,-13741.5581,-2119.0606,1580.8505,-947.1386,-15173.7431,-1485.3486999999998,-16659.0918
37,-1421.8025,-13779.5354,-2049.4139,1581.4884,-945.2669,-15201.3379,-1413.1924,-16614.530300000002
38,-1429.0992,-13800.3536,-2054.8986,1586.3504,-950.2955,-15229.452800000001,-1418.8437,-16648.2965
39,-1435.1568,-13880.0569,-1962.9,1576.272,-949.842,-15315.2137,-1336.4700000000003,-16651.6837
40,-1427.0554,-13936.1223,-1918.7492,1571.169,-945.447,-15363.1777,-1293.0272,-16656.204899999997
41,-1411.8102,-13908.1566,-1911.4092,1572.4873,-941.104,-15319.9668,-1280.0259,-16599.9927
42,-1455.5003,-13918.5646,-2004.1524,1559.4274,-934.1652,-15374.0649,-1378.8901999999998,-16752.9551
43,-1397.3161,-13815.5112,-2053.0313,1581.4742,-950.1607,-15212.8273,-1421.7178,-16634.5451
44,-1408.1421,-13719.0333,-2160.9222,1582.5988,-956.1592,-15127.1754,-1534.4826,-16661.658000000003
45,-1394.9158,-13802.0337,-2027.1494,1579.3149,-954.3014,-15196.9495,-1402.1358999999998,-16599.0854
46,-1411.7828,-13884.1827,-2019.3093,1569.1987,-941.896,-15295.965499999998,-1392.0066,-16687.9721
47,-1424.0482,-13723.9248,-2149.3939,1579.7543,-949.8838,-15147.973,-1519.5234,-16667.4964
48,-1444.1994,-13725.365,-2118.1262,1590.31,-951.4245,-15169.5644,-1479.2407000000003,-16648.805099999998
49,-1428.5919,-13801.6854,-2052.5636,1579.192,-946.0968,-15230.2773,-1419.4684,-16649.7457
50,-1424.1345,-13774.7611,-2073.6333,1566.2219,-930.0536,-15198.8956,-1437.465,-16636.3606
51,-1411.9557,-13674.9884,-2060.0194,1571.5801,-941.8362,-15086.9441,-1430.2755000000002,-16517.219600000004
52,-1397.2123,-13749.0692,-2088.1613,1580.3402,-948.8135,-15146.2815,-1456.6346,-16602.9161
53,-1403.1299,-13903.854,-2024.1264,1574.4529,-944.1283,-15306.9839,-1393.8018000000002,-16700.7857
54,-1435.6981,-13666.6021,-2113.9664,1576.0216,-937.5288,-15102.3002,-1475.4735999999998,-16577.7738
55,-1452.7143,-13754.6684,-2125.2789,1569.8649,-938.6128,-15207.3827,-1494.0267999999996,-16701.409499999998
56,-1416.1924,-13711.2551,-2136.4107,1579.8913,-956.4367,-15127.4475,-1512.9560999999999,-16640.403599999998
57,-1419.1071,-13751.7815,-2103.1595,1576.4893,-948.405,-15170.888599999998,-1475.0752000000002,-16645.9638
58,-1419.0204,-13672.6557,-2174.55,1574.3395,-941.3515,-15091.676099999999,-1541.5620000000001,-16633.2381
59,-1427.7347,-13818.5027,-2101.1635,1576.3098,-941.8652,-15246.237399999998,-1466.7189,-16712.956299999998
60,-1405.7871,-13823.0403,-2043.4252,1578.3793,-949.3932,-15228.8274,-1414.4390999999998,-16643.266499999998
61,-1417.3934,-13793.3484,-2061.3278,1578.3604,-943.4342,-15210.7418,-1426.4016000000001,-16637.1434
62,-1426.0199,-13825.7751,-1972.9811,1575.5396,-935.7,-15251.795,-1333.1415,-16584.9365
63,-1410.7588,-13783.1085,-2030.1304,1577.1036,-945.1419,-15193.8673,-1398.1687000000002,-16592.036
64,-1435.5972,-13758.183,-2089.6594,1566.8173,-933.3527,-15193.780200000001,-1456.1948000000002,-16649.975000000002
65,-1446.6472,-13741.0881,-2097.3925,1573.8811,-944.6127,-15187.7353,-1468.1241,-16655.8594
66,-1444.7895,-13755.5459,-2093.5891,1566.5196,-938.1951,-15200.3354,-1465.2646,-16665.600000000002
67,-1416.4189,-13934.6178,-1933.439,1582.6318,-955.4146,-15351.0367,-1306.2217999999998,-16657.2585
68,-1452.6014,-13718.7829,-2091.6299,1577.6895,-940.2831,-15171.3843,-1454.2235,-16625.607799999998
69,-1438.7879,-13909.5321,-1961.4338,1568.4568,-939.0589,-15348.32,-1332.0359,-16680.3559
70,-1406.5382,-13810.5936,-2021.6489,1579.0267,-949.4946,-15217.1318,-1392.1168,-16609.2486
71,-1443.2479,-13717.609,-2051.9273,1572.7519,-946.957,-15160.8569,-1426.1324,-16586.9893
72,-1410.6077,-13728.2795,-2069.8023,1578.9416,-944.1803,-15138.887200000001,-1435.0409999999997,-16573.928200000002
73,-1433.2613,-13733.1459,-2084.9358,1571.5423,-946.5865,-15166.4072,-1459.98,-16626.3872
74,-1419.7313,-13819.758,-2022.9401,1581.7199,-951.7243,-15239.4893,-1392.9445,-16632.433800000003
75,-1415.8352,-13824.5882,-1984.2416,1577.543,-949.4239,-15240.4234,-1356.1225000000002,-16596.5459
76,-1389.766,-13853.4944,-1986.1325,1580.8741,-959.1203,-15243.2604,-1364.3787,-16607.639099999997
77,-1411.0959,-13754.1279,-2007.8884,1577.9635,-941.4283,-15165.2238,-1371.3532,-16536.577
78,-1419.9031,-13848.7966,-1990.5038,1576.6216,-933.2084,-15268.6997,-1347.0906,-16615.7903
79,-1414.1066,-13671.7622,-2155.0105,1595.7437,-962.144,-15085.8688,-1521.4107999999999,-16607.2796
80,-1454.8189,-13763.6616,-2110.6202,1582.1452,-948.6913,-15218.4805,-1477.1662999999999,-16695.6468
81,-1416.5976,-13756.4399,-2122.3402,1576.7492,-942.5877,-15173.037499999999,-1488.1787000000002,-16661.216199999995
82,-1435.3491,-13762.2427,-2082.2292,1579.4425,-943.4912,-15197.5918,-1446.2779,-16643.8697
83,-1412.0625,-13829.4483,-2039.9426,1574.7978,-947.5549,-15241.5108,-1412.6997000000001,-16654.210499999997
84,-1423.8771,-13808.009,-2060.647,1572.9692,-942.4914,-15231.8861,-1430.1691999999998,-16662.0553
85,-1423.0818,-13677.9738,-2097.7492,1584.5833,-961.5355,-15101.0556,-1474.7014000000001,-16575.756999999998
86,-1422.6306,-13721.7069,-2056.5174,1581.512,-947.2755,-15144.3375,-1422.2809000000002,-16566.6184
87,-1396.4825,-13665.3353,-2158.2137,1585.9582,-956.8256,-15061.8178,-1529.0810999999999,-16590.8989
88,-1417.9496,-13610.1532,-2283.5162,1581.375,-952.0142,-15028.1028,-1654.1554,-16682.2582
89,-1441.6161,-13755.4834,-2099.9595,1584.2998,-948.7386,-15197.099499999998,-1464.3982999999998,-16661.497799999997
90,-1422.8364,-13628.7754,-2253.6105,1576.168,-953.2141,-15051.6118,-1630.6565999999998,-16682.2684
91,-1412.1104,-13798.6889,-2095.0891,1562.6215,-934.4016,-15210.799299999999,-1466.8692,-16677.6685
92,-1422.7942,-13679.5164,-2201.7589,1575.7192,-949.2489,-15102.3106,-1575.2885999999999,-16677.5992
93,-1444.9429,-13749.3291,-2050.3975,1577.3824,-947.6743,-15194.272,-1420.6894000000002,-16614.9614
94,-1410.2433,-13805.6016,-2104.2222,1572.1187,-938.079,-15215.8449,-1470.1825000000001,-16686.027400000003
95,-1435.9595,-13754.5198,-2090.3768,1571.2399,-933.9199,-15190.479299999999,-1453.0567999999998,-16643.536099999998
96,-1410.4707,-13700.0678,-2105.2457,1582.2586,-950.3794,-15110.5385,-1473.3665,-16583.905000000002
97,-1452.1518,-13735.5461,-2089.0922,1572.1849,-946.4365,-15187.6979,-1463.3438,-16651.041699999998
98,-1397.8242,-13773.0655,-2032.0833,1570.4555,-939.3115,-15170.8897,-1400.9393,-16571.828999999998
99,-1417.1951,-13892.8603,-1943.8581,1568.3104,-941.6474,-15310.055400000001,-1317.1951,-16627.250500000002

Ligand Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-7.5148,-94.879,-49.8348,71.8792,-65.2716,-102.3938,-43.22720000000001,-145.621
1,-8.3227,-98.5607,-44.1784,71.2839,-65.4518,-106.8834,-38.34630000000001,-145.2297
2,-10.6451,-87.5733,-45.3491,73.1502,-65.9924,-98.2184,-38.191300000000005,-136.4097
3,-12.9322,-80.3346,-47.7518,71.8131,-66.0111,-93.26679999999999,-41.949799999999996,-135.21659999999997
4,-10.7363,-84.2646,-47.8588,71.8084,-65.3538,-95.0009,-41.4042,-136.4051
5,-7.5315,-90.1842,-49.1978,71.5674,-65.7378,-97.7157,-43.36819999999999,-141.08389999999997
6,-9.5493,-88.1514,-51.2033,72.6399,-65.8273,-97.7007,-44.390699999999995,-142.0914
7,-14.8105,-93.8281,-46.4354,70.2255,-64.4595,-108.63860000000001,-40.66940000000001,-149.30800000000002
8,-9.1023,-89.7129,-48.9728,71.7753,-65.7057,-98.8152,-42.90319999999999,-141.7184
9,-12.7601,-93.47,-42.2967,71.6713,-64.3434,-106.2301,-34.9688,-141.19889999999998
10,-12.7618,-93.7858,-42.787,71.1894,-64.8884,-106.54759999999999,-36.486,-143.03359999999998
11,-12.2611,-95.0961,-45.8578,70.2019,-64.8329,-107.3572,-40.4888,-147.846
12,-13.024,-92.4405,-45.659,70.5846,-64.461,-105.4645,-39.5354,-144.99990000000003
13,-12.634,-102.88,-42.1971,70.9673,-63.2087,-115.514,-34.438500000000005,-149.9525
14,-14.5287,-92.1913,-44.1991,70.4665,-63.2108,-106.72,-36.943400000000004,-143.66340000000002
15,-14.4577,-95.6157,-40.0661,69.5593,-62.9844,-110.0734,-33.491200000000006,-143.5646
16,-14.0494,-103.6671,-37.6522,70.2255,-63.6964,-117.71650000000001,-31.1231,-148.83960000000002
17,-16.062,-94.8655,-44.6725,71.2697,-63.761,-110.9275,-37.1638,-148.0913
18,-14.3536,-108.2121,-37.1259,69.3419,-63.0972,-122.5657,-30.881200000000007,-153.4469
19,-12.5565,-85.9415,-47.7259,70.216,-64.1152,-98.498,-41.62510000000001,-140.12310000000002
20,-14.0132,-95.4524,-41.0853,70.4665,-63.5827,-109.4656,-34.2015,-143.6671
21,-14.2996,-92.0637,-45.1554,71.0051,-63.976,-106.3633,-38.1263,-144.4896
22,-14.1954,-95.9901,-42.6818,71.265,-63.6562,-110.18549999999999,-35.073,-145.2585
23,-13.2446,-96.217,-44.1984,70.9531,-64.6756,-109.4616,-37.920899999999996,-147.3825
24,-12.7353,-89.2354,-47.4821,70.6791,-64.1235,-101.9707,-40.926500000000004,-142.8972
25,-15.3164,-84.8938,-44.5706,71.0145,-63.2317,-100.2102,-36.7878,-136.998
26,-12.2414,-97.1412,-42.9387,71.3548,-64.6295,-109.3826,-36.21339999999999,-145.596
27,-11.9586,-88.48,-46.0688,71.1374,-64.508,-100.43860000000001,-39.4394,-139.87800000000001
28,-13.088,-100.0723,-44.2091,71.1988,-65.0434,-113.16029999999999,-38.0537,-151.214
29,-12.3972,-100.6859,-44.2235,72.862,-65.524,-113.0831,-36.88550000000001,-149.9686
30,-11.1332,-89.3449,-47.6383,71.3831,-65.3136,-100.4781,-41.568799999999996,-142.0469
31,-10.0932,-95.1147,-44.6115,70.4239,-65.157,-105.2079,-39.34459999999999,-144.5525
32,-14.2268,-95.3344,-44.5164,70.8539,-63.6046,-109.5612,-37.2671,-146.82829999999998
33,-12.7857,-97.3311,-44.9226,72.451,-65.7965,-110.11680000000001,-38.268100000000004,-148.38490000000002
34,-8.881,-87.7261,-47.399,73.6747,-66.5707,-96.6071,-40.295,-136.90210000000002
35,-7.9217,-88.5598,-50.8631,72.9329,-67.1214,-96.4815,-45.05159999999999,-141.5331
36,-5.7758,-91.5705,-49.7743,73.0794,-66.6984,-97.3463,-43.393299999999996,-140.7396
37,-5.5268,-98.8791,-42.8154,72.9565,-66.641,-104.40589999999999,-36.4999,-140.9058
38,-11.301,-95.3714,-46.429,72.5077,-65.8333,-106.6724,-39.754599999999996,-146.42700000000002
39,-11.0443,-90.9916,-49.526,73.0699,-66.4566,-102.0359,-42.912699999999994,-144.9486
40,-13.7215,-100.6728,-44.566,71.7233,-65.2722,-114.3943,-38.114900000000006,-152.50920000000002
41,-7.7984,-87.6704,-46.7885,72.6352,-65.41,-95.4688,-39.5633,-135.03209999999999
42,-7.422,-91.7809,-47.31,73.9677,-67.667,-99.2029,-41.00930000000001,-140.2122
43,-10.0075,-92.2469,-47.5959,72.6541,-66.0591,-102.2544,-41.0009,-143.2553
44,-11.0026,-92.3891,-47.5509,72.0588,-64.8637,-103.3917,-40.35579999999999,-143.7475
45,-9.7532,-93.1258,-50.7952,73.5424,-67.0804,-102.87899999999999,-44.3332,-147.2122
46,-10.2196,-95.3136,-47.7502,72.8762,-66.0983,-105.5332,-40.9723,-146.50549999999998
47,-9.7445,-94.7209,-48.278,72.8526,-66.9494,-104.4654,-42.3748,-146.8402
48,-7.521,-96.1231,-45.4972,72.7628,-67.8143,-103.6441,-40.548700000000004,-144.1928
49,-10.636,-91.6219,-47.319,73.1266,-66.8788,-102.25789999999999,-41.071200000000005,-143.32909999999998
50,-10.2031,-89.5652,-49.4912,72.5455,-66.1492,-99.76830000000001,-43.09489999999999,-142.8632
51,-9.864,-96.4854,-47.5078,72.2998,-66.5817,-106.3494,-41.789699999999996,-148.13909999999998
52,-9.5545,-91.3821,-50.0201,73.0652,-67.0914,-100.9366,-44.04629999999999,-144.9829
53,-12.2872,-95.625,-46.8359,73.8968,-67.6557,-107.9122,-40.5948,-148.507
54,-10.09,-88.8185,-50.695,72.6967,-66.9215,-98.9085,-44.91979999999999,-143.82829999999998
55,-10.9263,-90.6439,-49.1221,73.9204,-68.3095,-101.5702,-43.5112,-145.08139999999997
56,-7.8961,-90.1076,-51.3182,74.0196,-67.799,-98.00370000000001,-45.09760000000001,-143.1013
57,-8.856,-87.1181,-50.6878,73.1692,-67.0769,-95.97409999999999,-44.595499999999994,-140.56959999999998
58,-7.3299,-92.0267,-50.7833,74.1425,-68.3377,-99.3566,-44.9785,-144.3351
59,-8.9958,-91.3936,-50.7997,73.9724,-68.2986,-100.38940000000001,-45.1259,-145.5153
60,-8.3133,-88.3988,-50.0492,74.3835,-67.9677,-96.71209999999999,-43.633399999999995,-140.34550000000002
61,-10.361,-92.1153,-49.3676,73.9252,-68.0427,-102.47630000000001,-43.485099999999996,-145.96140000000003
62,-11.5048,-91.9622,-49.0639,73.4338,-67.3935,-103.467,-43.023599999999995,-146.4906
63,-9.1232,-85.9378,-49.8114,72.4321,-65.6836,-95.06099999999999,-43.06289999999999,-138.1239
64,-8.4319,-85.8147,-51.5231,73.7834,-67.1866,-94.2466,-44.9263,-139.1729
65,-9.3502,-91.9879,-49.2012,72.7156,-66.6919,-101.3381,-43.17750000000001,-144.5156
66,-6.1147,-95.5074,-47.6256,73.6322,-67.4246,-101.6221,-41.418,-143.0401
67,-7.5465,-98.8906,-47.1008,72.5455,-67.413,-106.4371,-41.96829999999999,-148.4054
68,-7.6018,-86.7744,-50.2557,73.6275,-67.5619,-94.3762,-44.190099999999994,-138.5663
69,-11.076,-95.8584,-48.3842,72.6636,-66.3041,-106.93440000000001,-42.0247,-148.9591
70,-9.9655,-88.9825,-48.4712,72.6258,-66.323,-98.94800000000001,-42.1684,-141.1164
71,-9.3476,-89.5659,-48.5301,72.8573,-67.5048,-98.9135,-43.177600000000005,-142.0911
72,-10.7669,-86.6999,-50.728,72.5455,-66.2208,-97.4668,-44.403299999999994,-141.8701
73,-8.7823,-87.2726,-49.3225,73.8165,-67.7894,-96.0549,-43.295399999999994,-139.3503
74,-8.3549,-89.2122,-48.6995,72.6211,-66.3025,-97.5671,-42.3809,-139.94799999999998
75,-11.259,-84.872,-47.5177,72.3612,-65.6294,-96.131,-40.785900000000005,-136.9169
76,-5.9554,-87.3605,-48.5513,73.722,-68.0264,-93.3159,-42.8557,-136.1716
77,-10.119,-83.627,-49.8842,73.3723,-67.3145,-93.746,-43.8264,-137.57240000000002
78,-7.9265,-86.6058,-49.3875,72.6399,-67.511,-94.5323,-44.2586,-138.79090000000002
79,-8.5849,-80.9166,-50.0355,72.8573,-67.2366,-89.50150000000001,-44.4148,-133.9163
80,-5.4469,-87.8802,-51.4698,73.2873,-68.4607,-93.3271,-46.6432,-139.9703
81,-9.4154,-80.9639,-48.3029,74.3126,-68.3189,-90.3793,-42.3092,-132.68849999999998
82,-8.7619,-86.6614,-50.5552,73.5046,-66.8199,-95.4233,-43.87050000000001,-139.2938
83,-10.198,-87.9571,-46.4654,72.8526,-66.7107,-98.1551,-40.32350000000001,-138.4786
84,-7.2737,-93.5676,-49.1146,72.966,-67.5751,-100.8413,-43.723700000000015,-144.56500000000003
85,-9.4689,-98.6877,-46.5899,72.8384,-68.0727,-108.15660000000001,-41.824200000000005,-149.98080000000004
86,-7.4345,-82.5114,-48.4761,73.3487,-66.7364,-89.9459,-41.86380000000001,-131.80970000000002
87,-10.6895,-89.3645,-50.1017,73.2495,-66.8861,-100.054,-43.7383,-143.7923
88,-10.3854,-86.7684,-50.4991,72.8242,-67.2911,-97.1538,-44.965999999999994,-142.1198
89,-8.6999,-98.453,-44.1651,73.1077,-67.2912,-107.1529,-38.34860000000001,-145.50150000000002
90,-5.0598,-86.6815,-48.717,72.7817,-67.2841,-91.7413,-43.21939999999999,-134.9607
91,-8.1566,-87.7227,-49.2083,73.4574,-67.725,-95.8793,-43.47589999999999,-139.3552
92,-8.128,-94.7308,-48.951,73.5802,-67.7966,-102.8588,-43.167399999999994,-146.0262
93,-9.8232,-86.6805,-49.0484,73.5991,-67.0808,-96.5037,-42.53009999999999,-139.03379999999999
94,-8.3803,-81.5074,-49.741,73.1266,-67.3664,-89.88770000000001,-43.9808,-133.8685
95,-10.3029,-95.0782,-48.7222,73.4668,-67.3819,-105.38109999999999,-42.637299999999996,-148.01839999999999
96,-8.1781,-88.5935,-48.3832,72.8195,-67.3812,-96.7716,-42.944900000000004,-139.71650000000002
97,-8.8291,-97.1368,-47.6985,73.6086,-66.9551,-105.96589999999999,-41.04500000000001,-147.0109
98,-11.3349,-90.35,-48.6521,73.3818,-67.4537,-101.6849,-42.724,-144.4089
99,-8.7147,-91.0055,-48.3982,72.8904,-68.0905,-99.7202,-43.59830000000001,-143.31850000000003

DELTA Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-75.03000000000013,-39.14269999999932,107.95420000000004,-53.35720000000006,92.73919999999995,-114.172699999999,147.33619999999993,33.16349999999957
1,-66.92160000000007,-42.21990000000005,101.30629999999996,-50.588399999999965,87.80890000000007,-109.14149999999853,138.52679999999995,29.385300000005515
2,-75.55350000000017,-41.20359999999893,118.36099999999973,-56.07400000000003,92.59819999999993,-116.75709999999864,154.88519999999977,38.12810000000155
3,-74.5687,-55.00059999999954,105.22270000000026,-54.037700000000015,92.72859999999997,-129.56930000000045,143.91359999999997,14.344299999997247
4,-77.32420000000005,-46.70929999999905,102.86289999999988,-55.22370000000012,92.14000000000001,-124.03349999999864,139.77919999999978,15.745700000003183
5,-68.26270000000005,-50.84329999999832,105.67230000000004,-53.13040000000011,91.67049999999995,-119.1059999999986,144.2124,25.1063999999991
6,-83.09299999999998,-51.55029999999962,118.9385000000003,-57.53410000000018,96.08470000000007,-134.64329999999916,157.4891000000003,22.84579999999798
7,-77.92940000000003,-51.76600000000025,98.50279999999991,-55.866299999999896,94.00079999999998,-129.69540000000075,136.63729999999987,6.941899999997105
8,-87.65819999999987,-54.084499999999466,110.79290000000015,-59.665099999999924,99.76639999999999,-141.74269999999797,150.8942000000002,9.151500000002017
9,-76.71439999999981,-48.996999999998735,102.43959999999983,-56.2773,94.2196999999999,-125.71139999999718,140.38199999999972,14.670600000001855
10,-82.6848,-51.51690000000019,100.5455999999999,-57.50579999999994,96.0071,-134.2016999999995,139.04689999999994,4.845200000000887
11,-72.74539999999996,-52.77370000000039,101.44090000000006,-53.725800000000135,91.37630000000001,-125.5190999999999,139.0913999999997,13.572300000002087
12,-77.8845,-50.07390000000002,106.16869999999983,-54.88340000000002,89.40610000000002,-127.95839999999957,140.69139999999996,12.733000000001311
13,-63.30599999999983,-54.78119999999865,89.59329999999969,-49.56300000000007,85.54780000000002,-118.08719999999916,125.57809999999975,7.490900000001261
14,-58.827499999999944,-42.33969999999904,81.87150000000015,-45.2208999999998,82.82459999999998,-101.16719999999921,119.4752000000002,18.30799999999965
15,-66.69579999999989,-24.48469999999935,60.589399999999834,-48.533099999999976,84.8123,-91.1804999999997,96.86859999999986,5.688099999997888
16,-61.20600000000001,-30.709699999999998,69.95200000000023,-45.376700000000014,82.47120000000002,-91.9157,107.04650000000012,15.130799999999681
17,-66.62630000000003,-50.153000000000134,90.32690000000012,-50.9285999999999,87.44510000000005,-116.77929999999994,126.8434000000004,10.064099999999542
18,-57.759999999999906,-30.818700000000447,76.77780000000007,-48.98660000000005,82.40889999999997,-88.57870000000104,110.20009999999976,21.62140000000099
19,-63.08910000000006,-39.05360000000009,77.62860000000009,-47.75810000000011,80.99489999999996,-102.14269999999992,110.86539999999994,8.722700000005034
20,-61.39729999999996,-29.284999999999982,76.38469999999987,-48.835399999999936,84.82470000000008,-90.68229999999994,112.37399999999991,21.69170000000065
21,-72.76139999999992,-41.05349999999878,81.97220000000006,-53.32409999999996,87.69819999999993,-113.81489999999847,116.34630000000003,2.531400000002691
22,-72.2324999999999,-22.34240000000044,74.84750000000003,-51.34920000000001,87.90309999999998,-94.57490000000104,111.40140000000011,16.8264999999993
23,-60.03109999999992,-28.263899999998657,73.99619999999982,-49.31260000000003,87.34109999999995,-88.2949999999988,112.02469999999963,23.72970000000379
24,-66.7328999999998,-38.82070000000161,90.0446,-52.98870000000005,87.5139,-105.55360000000096,124.56979999999996,19.016199999998776
25,-70.45710000000001,-44.45470000000006,87.28009999999993,-51.674999999999955,86.14909999999992,-114.91179999999939,121.7541999999998,6.84240000000176
26,-77.73799999999994,-33.26170000000096,100.00110000000002,-54.60460000000005,90.55129999999996,-110.99970000000113,135.9477999999998,24.948100000000068
27,-73.7823,-29.728499999998817,85.69350000000009,-51.25460000000014,88.87269999999997,-103.5107999999995,123.31160000000003,19.800800000000294
28,-76.38239999999993,-31.19399999999932,87.12729999999985,-54.03290000000004,89.18530000000008,-107.57639999999948,122.27969999999988,14.703300000004731
29,-72.66179999999997,-39.102199999999755,97.04429999999996,-55.36529999999985,90.02810000000011,-111.76399999999904,131.70710000000022,19.94310000000027
30,-69.6947,-45.91719999999992,101.61620000000009,-50.923800000000014,87.68279999999997,-115.61190000000015,138.37520000000018,22.763299999997514
31,-72.5164,-44.624200000000286,103.44920000000005,-53.040700000000015,88.86000000000008,-117.14060000000006,139.26850000000022,22.127899999997908
32,-71.66040000000012,-44.56810000000014,100.10199999999989,-52.03429999999996,84.17510000000004,-116.22849999999936,132.24279999999996,16.014300000001498
33,-67.8595999999999,-28.421600000000907,77.5781000000003,-48.05580000000006,84.34010000000008,-96.28120000000104,113.86240000000043,17.581199999999626
34,-64.28430000000012,-28.654099999999602,76.47910000000013,-52.78549999999993,84.61750000000008,-92.93840000000017,108.31110000000028,15.372700000000577
35,-59.685599999999894,-35.46820000000025,79.95430000000007,-49.043400000000005,82.19809999999995,-95.15379999999992,113.10899999999991,17.955199999996125
36,-71.00800000000015,-29.463999999999757,94.14899999999984,-50.92389999999993,87.96770000000005,-100.47200000000082,131.19279999999986,30.72079999999835
37,-60.71189999999988,-39.729499999999575,74.8,-49.05749999999989,82.95840000000003,-100.44139999999946,108.70090000000002,8.2595000000033
38,-65.26869999999978,-37.76729999999952,83.2436999999999,-51.14120000000014,84.91829999999992,-103.03599999999953,117.02079999999957,13.9847999999987
39,-64.386,-36.53410000000014,77.7494000000001,-51.840499999999835,84.2922,-100.92010000000013,110.20110000000037,9.281000000002962
